"time_index","temperature_K"
"2014-10-08",302.6227
"2014-10-09",302.935
"2014-10-10",303.0401
"2014-10-11",302.8837
"2014-10-12",301.2715
"2014-10-13",300.537
"2014-10-14",300.5241
"2014-10-15",300.6771
"2014-10-16",300.5529
"2014-10-17",300.5808
"2014-10-18",301.341
"2014-10-19",302.8175
"2014-10-20",303.2579
"2014-10-21",303.0002
"2014-10-22",303.0457
"2014-10-23",303.0528
"2014-10-24",302.4372
"2014-10-25",300.5722
"2014-10-26",300.3844
"2014-10-27",300.6752
"2014-10-28",300.6562
"2014-10-29",300.6325
"2014-10-30",301.1678
"2014-10-31",301.2097
"2014-11-01",301.4801
"2014-11-02",301.8892
"2014-11-03",301.6176
"2014-11-04",301.9416
"2014-11-05",302.2549
"2014-11-06",302.2845
"2014-11-07",302.2607
"2014-11-08",302.1029
"2014-11-09",301.8845
"2014-11-10",302.0507
"2014-11-11",302.0912
"2014-11-12",302.3912
"2014-11-13",302.6971
"2014-11-14",302.729
"2014-11-15",302.711
"2014-11-16",302.7898
"2014-11-17",302.8557
"2014-11-18",302.8316
"2014-11-19",302.6063
"2014-11-20",302.2371
"2014-11-21",301.8132
"2014-11-22",301.7938
"2014-11-23",301.6465
"2014-11-24",301.3011
"2014-11-25",301.6877
"2014-11-26",301.9123
"2014-11-27",301.6321
"2014-11-28",301.0033
"2014-11-29",301.0183
"2014-11-30",301.1181
"2014-12-01",300.9774
"2014-12-02",301.2036
"2014-12-03",301.5247
"2014-12-04",301.6261
"2014-12-05",301.5075
"2014-12-06",301.0293
"2014-12-07",300.6555
"2014-12-08",300.8108
"2014-12-09",300.6516
"2014-12-10",300.2199
"2014-12-11",300.1575
"2014-12-12",300.0013
"2014-12-13",300.0833
"2014-12-14",300.0606
"2014-12-15",300.1507
"2014-12-16",300.2114
"2014-12-17",299.8999
"2014-12-18",299.9478
"2014-12-19",300.3283
"2014-12-20",300.1177
"2014-12-21",299.6904
"2014-12-22",299.5257
"2014-12-23",299.3372
"2014-12-24",299.3516
"2014-12-25",299.5455
"2014-12-26",299.5898
"2014-12-27",299.6232
"2014-12-28",299.582
"2014-12-29",299.3222
"2014-12-30",299.1474
"2014-12-31",299.3514
"2015-01-01",299.3
"2015-01-02",299.3596
"2015-01-03",299.4677
"2015-01-04",299.7146
"2015-01-05",299.8056
"2015-01-06",299.5329
"2015-01-07",299.358
"2015-01-08",299.1217
"2015-01-09",299.0699
"2015-01-10",299.2085
"2015-01-11",299.2268
"2015-01-12",298.9674
"2015-01-13",299.0998
"2015-01-14",299.2218
"2015-01-15",298.3957
"2015-01-16",297.6565
"2015-01-17",298.6826
"2015-01-18",299.4218
"2015-01-19",299.5014
"2015-01-20",299.2983
"2015-01-21",299.0839
"2015-01-22",298.6512
"2015-01-23",297.7774
"2015-01-24",296.6113
"2015-01-25",297.4175
"2015-01-26",298.9345
"2015-01-27",299.6614
"2015-01-28",299.7211
"2015-01-29",299.6336
"2015-01-30",299.7364
"2015-01-31",299.5721
"2015-02-01",299.0148
"2015-02-02",298.04
"2015-02-03",297.0425
"2015-02-04",297.9949
"2015-02-05",299.0099
"2015-02-06",299.3281
"2015-02-07",297.3681
"2015-02-08",295.2307
"2015-02-09",295.2062
"2015-02-10",296.2605
"2015-02-11",297.2932
"2015-02-12",297.6939
"2015-02-13",297.7599
"2015-02-14",297.3282
"2015-02-15",296.5599
"2015-02-16",297.903
"2015-02-17",297.9003
"2015-02-18",298.3124
"2015-02-19",299.9425
"2015-02-20",300.4967
"2015-02-21",300.571
"2015-02-22",300.3758
"2015-02-23",300.4593
"2015-02-24",300.4574
"2015-02-25",300.4619
"2015-02-26",300.7511
"2015-02-27",300.9522
"2015-02-28",300.4369
"2015-03-01",299.3479
"2015-03-02",299.6784
"2015-03-03",300.4377
"2015-03-04",300.5743
"2015-03-05",300.7646
"2015-03-06",301.524
"2015-03-07",301.9262
"2015-03-08",301.8449
"2015-03-09",301.9091
"2015-03-10",301.7592
"2015-03-11",301.5952
"2015-03-12",302.0341
"2015-03-13",302.4745
"2015-03-14",302.8326
"2015-03-15",302.6088
"2015-03-16",303.6028
"2015-03-17",302.5348
"2015-03-18",302.795
"2015-03-19",302.457
"2015-03-20",302.5911
"2015-03-21",302.74
"2015-03-22",303.3622
"2015-03-23",302.8647
"2015-03-24",303.1217
"2015-03-25",302.9938
"2015-03-26",303.0031
"2015-03-27",302.8177
"2015-03-28",302.9961
"2015-03-29",303.1996
"2015-03-30",303.289
"2015-03-31",303.2253
"2015-04-01",302.7879
"2015-04-02",300.9495
"2015-04-03",300.5519
"2015-04-04",301.5613
"2015-04-05",301.8921
"2015-04-06",301.6432
"2015-04-07",300.9767
"2015-04-08",300.1373
"2015-04-09",299.7213
"2015-04-10",298.7904
"2015-04-11",299.0942
"2015-04-12",299.0089
"2015-04-13",299.7272
"2015-04-14",301.6408
"2015-04-15",302.7272
"2015-04-16",303.4326
"2015-04-17",304.0929
"2015-04-18",303.4143
"2015-04-19",302.5277
"2015-04-20",302.2762
"2015-04-21",303.346
"2015-04-22",304.0503
"2015-04-23",304.332
"2015-04-24",304.5161
"2015-04-25",304.1522
"2015-04-26",302.3622
"2015-04-27",301.083
"2015-04-28",302.5983
"2015-04-29",303.3199
"2015-04-30",303.3438
"2015-05-01",302.9993
"2015-05-02",302.3975
"2015-05-03",302.0546
"2015-05-04",303.259
"2015-05-05",303.6536
"2015-05-06",303.7353
"2015-05-07",303.5858
"2015-05-08",303.4432
"2015-05-09",303.9418
"2015-05-10",304.5269
"2015-05-11",305.0126
"2015-05-12",305.3868
"2015-05-13",305.7974
"2015-05-14",306.1703
"2015-05-15",306.3698
"2015-05-16",306.6066
"2015-05-17",305.5628
"2015-05-18",304.6672
"2015-05-19",304.0366
"2015-05-20",303.4389
"2015-05-21",303.3384
"2015-05-22",303.5497
"2015-05-23",304.0577
"2015-05-24",303.8429
"2015-05-25",303.0737
"2015-05-26",303.1542
"2015-05-27",302.8975
"2015-05-28",303.3
"2015-05-29",303.4787
"2015-05-30",303.1715
"2015-05-31",302.7039
"2015-06-01",302.5187
"2015-06-02",302.3541
"2015-06-03",302.4237
"2015-06-04",303.1875
"2015-06-05",304.4547
"2015-06-06",304.7861
"2015-06-07",304.7585
"2015-06-08",304.0336
"2015-06-09",303.0876
"2015-06-10",302.9571
"2015-06-11",302.7325
"2015-06-12",302.7216
"2015-06-13",302.9679
"2015-06-14",302.4729
"2015-06-15",302.1605
"2015-06-16",302.0312
"2015-06-17",302.2011
"2015-06-18",302.4495
"2015-06-19",303.0302
"2015-06-20",303.6655
"2015-06-21",303.4847
"2015-06-22",302.7078
"2015-06-23",302.0482
"2015-06-24",301.7624
"2015-06-25",302.0959
"2015-06-26",302.2727
"2015-06-27",302.3794
"2015-06-28",302.6583
"2015-06-29",302.5537
"2015-06-30",302.2924
"2015-07-01",302.1028
"2015-07-02",301.9452
"2015-07-03",301.6806
"2015-07-04",301.576
"2015-07-05",301.7046
"2015-07-06",301.7957
"2015-07-07",301.7722
"2015-07-08",301.4505
"2015-07-09",301.2145
"2015-07-10",301.5962
"2015-07-11",301.4491
"2015-07-12",301.4748
"2015-07-13",301.3444
"2015-07-14",301.1981
"2015-07-15",301.1854
"2015-07-16",301.2971
"2015-07-17",301.3741
"2015-07-18",301.3091
"2015-07-19",301.4705
"2015-07-20",301.5092
"2015-07-21",301.3823
"2015-07-22",301.6751
"2015-07-23",301.8197
"2015-07-24",301.8503
"2015-07-25",301.728
"2015-07-26",301.6359
"2015-07-27",301.679
"2015-07-28",301.6819
"2015-07-29",301.6135
"2015-07-30",301.5997
"2015-07-31",301.6591
"2015-08-01",301.6081
"2015-08-02",301.3954
"2015-08-03",301.5389
"2015-08-04",301.6167
"2015-08-05",301.4239
"2015-08-06",301.2572
"2015-08-07",301.1004
"2015-08-08",301.008
"2015-08-09",300.8636
"2015-08-10",300.8713
"2015-08-11",300.9306
"2015-08-12",300.8904
"2015-08-13",300.8691
"2015-08-14",300.9843
"2015-08-15",300.968
"2015-08-16",300.7947
"2015-08-17",300.5218
"2015-08-18",300.7503
"2015-08-19",301.1927
"2015-08-20",301.4893
"2015-08-21",301.5595
"2015-08-22",301.2462
"2015-08-23",301.2669
"2015-08-24",301.1636
"2015-08-25",301.232
"2015-08-26",301.5603
"2015-08-27",301.0339
"2015-08-28",300.8009
"2015-08-29",300.9272
"2015-08-30",301.0418
"2015-08-31",300.9861
"2015-09-01",301.0901
"2015-09-02",301.3156
"2015-09-03",301.2607
"2015-09-04",301.0685
"2015-09-05",301.1543
"2015-09-06",301.1736
"2015-09-07",301.0656
"2015-09-08",301.0758
"2015-09-09",301.4643
"2015-09-10",301.2142
"2015-09-11",301.0341
"2015-09-12",301.1703
"2015-09-13",301.2999
"2015-09-14",300.8952
"2015-09-15",300.7917
"2015-09-16",301.2341
"2015-09-17",301.1365
"2015-09-18",300.7351
"2015-09-19",300.4169
"2015-09-20",300.399
"2015-09-21",300.9363
"2015-09-22",301.7249
"2015-09-23",302.0776
"2015-09-24",302.6123
"2015-09-25",303.1536
"2015-09-26",303.1419
"2015-09-27",302.6716
"2015-09-28",301.3913
"2015-09-29",300.5548
"2015-09-30",300.9551
"2015-10-01",300.9815
"2015-10-02",300.9633
"2015-10-03",301.131
"2015-10-04",301.9278
"2015-10-05",302.9721
"2015-10-06",303.3271
"2015-10-07",303.2295
"2015-10-08",303.0801
"2015-10-09",303.0746
"2015-10-10",302.9837
"2015-10-11",303.0854
"2015-10-12",302.7162
"2015-10-13",302.8018
"2015-10-14",303.0169
"2015-10-15",303.0648
"2015-10-16",303.0144
"2015-10-17",303.3094
"2015-10-18",303.5132
"2015-10-19",303.3054
"2015-10-20",303.0971
"2015-10-21",302.597
"2015-10-22",303.0567
"2015-10-23",303.4217
"2015-10-24",303.4554
"2015-10-25",303.44
"2015-10-26",303.4675
"2015-10-27",303.1478
"2015-10-28",302.9348
"2015-10-29",303.253
"2015-10-30",303.5064
"2015-10-31",303.3835
"2015-11-01",303.4604
"2015-11-02",302.8937
"2015-11-03",302.621
"2015-11-04",301.9486
"2015-11-05",301.494
"2015-11-06",301.3263
"2015-11-07",300.8205
"2015-11-08",300.6437
"2015-11-09",299.3945
"2015-11-10",300.3321
"2015-11-11",301.5652
"2015-11-12",301.2263
"2015-11-13",301.4008
"2015-11-14",301.8375
"2015-11-15",301.7857
"2015-11-16",301.6241
"2015-11-17",301.6872
"2015-11-18",301.8257
"2015-11-19",301.6759
"2015-11-20",301.2113
"2015-11-21",301.0572
"2015-11-22",301.4282
"2015-11-23",300.5636
"2015-11-24",300.1107
"2015-11-25",299.8363
"2015-11-26",300.0501
"2015-11-27",300.3954
"2015-11-28",301.1329
"2015-11-29",300.379
"2015-11-30",299.7894
"2015-12-01",299.0954
"2015-12-02",298.096
"2015-12-03",297.0886
"2015-12-04",296.3951
"2015-12-05",297.0245
"2015-12-06",297.643
"2015-12-07",297.7874
"2015-12-08",297.7463
"2015-12-09",297.8087
"2015-12-10",298.4639
"2015-12-11",298.876
"2015-12-12",298.9856
"2015-12-13",299.4572
"2015-12-14",299.3776
"2015-12-15",299.2449
"2015-12-16",299.2434
"2015-12-17",299.5147
"2015-12-18",299.3895
"2015-12-19",298.9735
"2015-12-20",298.307
"2015-12-21",297.7284
"2015-12-22",296.5357
"2015-12-23",296.4513
"2015-12-24",296.6544
"2015-12-25",296.0985
"2015-12-26",295.4733
"2015-12-27",294.9732
"2015-12-28",293.2255
"2015-12-29",294.2545
"2015-12-30",295.5032
"2015-12-31",297.0654
"2016-01-01",297.6082
"2016-01-02",297.7628
"2016-01-03",297.561
"2016-01-04",297.3168
"2016-01-05",296.8365
"2016-01-06",295.6328
"2016-01-07",296.0435
"2016-01-08",296.5688
"2016-01-09",296.4763
"2016-01-10",296.5479
"2016-01-11",297.5585
"2016-01-12",298.585
"2016-01-13",298.5616
"2016-01-14",297.6673
"2016-01-15",296.2646
"2016-01-16",296.3017
"2016-01-17",296.8147
"2016-01-18",296.8646
"2016-01-19",296.6429
"2016-01-20",296.2624
"2016-01-21",297.0294
"2016-01-22",296.3956
"2016-01-23",294.1874
"2016-01-24",295.2806
"2016-01-25",296.9053
"2016-01-26",297.6662
"2016-01-27",297.8815
"2016-01-28",297.7228
"2016-01-29",297.0475
"2016-01-30",293.5779
"2016-01-31",292.4733
"2016-02-01",293.7899
"2016-02-02",294.6612
"2016-02-03",294.7264
"2016-02-04",295.879
"2016-02-05",297.6432
"2016-02-06",297.9029
"2016-02-07",298.0851
"2016-02-08",297.7493
"2016-02-09",297.3448
"2016-02-10",295.5262
"2016-02-11",296.0873
"2016-02-12",296.9605
"2016-02-13",297.1101
"2016-02-14",296.9932
"2016-02-15",296.868
"2016-02-16",296.7863
"2016-02-17",296.7993
"2016-02-18",297.1487
"2016-02-19",297.2251
"2016-02-20",297.2531
"2016-02-21",297.5686
"2016-02-22",298.259
"2016-02-23",298.821
"2016-02-24",299.0775
"2016-02-25",299.205
"2016-02-26",299.3886
"2016-02-27",299.1065
"2016-02-28",299.2846
"2016-02-29",299.4801
"2016-03-01",299.2636
"2016-03-02",299.4297
"2016-03-03",298.6757
"2016-03-04",298.5699
"2016-03-05",299.1678
"2016-03-06",300.0856
"2016-03-07",300.0282
"2016-03-08",300.13
"2016-03-09",300.6148
"2016-03-10",300.782
"2016-03-11",300.7465
"2016-03-12",300.3559
"2016-03-13",300.2356
"2016-03-14",299.8893
"2016-03-15",300.0828
"2016-03-16",299.3356
"2016-03-17",297.6023
"2016-03-18",298.3667
"2016-03-19",299.4857
"2016-03-20",300.5614
"2016-03-21",301.1902
"2016-03-22",302.2422
"2016-03-23",302.2643
"2016-03-24",302.1276
"2016-03-25",299.4003
"2016-03-26",300.3236
"2016-03-27",300.5987
"2016-03-28",301.3535
"2016-03-29",300.6902
"2016-03-30",300.3787
"2016-03-31",300.582
"2016-04-01",300.369
"2016-04-02",299.194
"2016-04-03",300.9749
"2016-04-04",301.3801
"2016-04-05",302.5021
"2016-04-06",302.1152
"2016-04-07",301.8705
"2016-04-08",301.5336
"2016-04-09",301.3815
"2016-04-10",301.2989
"2016-04-11",301.3116
"2016-04-12",301.509
"2016-04-13",301.0916
"2016-04-14",300.223
"2016-04-15",300.743
"2016-04-16",301.8484
"2016-04-17",302.3222
"2016-04-18",301.9881
"2016-04-19",302.0834
"2016-04-20",302.3672
"2016-04-21",302.8349
"2016-04-22",303.5902
"2016-04-23",303.9854
"2016-04-24",304.076
"2016-04-25",303.5866
"2016-04-26",303.5558
"2016-04-27",303.6011
"2016-04-28",303.2227
"2016-04-29",303.2552
"2016-04-30",303.6678
"2016-05-01",304.7833
"2016-05-02",305.7884
"2016-05-03",306.2418
"2016-05-04",304.5871
"2016-05-05",304.1963
"2016-05-06",304.3357
"2016-05-07",304.286
"2016-05-08",303.8933
"2016-05-09",303.7415
"2016-05-10",303.6997
"2016-05-11",304.0524
"2016-05-12",304.1651
"2016-05-13",304.03
"2016-05-14",304.0352
"2016-05-15",304.3928
"2016-05-16",304.7541
"2016-05-17",305.0756
"2016-05-18",305.3403
"2016-05-19",305.319
"2016-05-20",305.2802
"2016-05-21",305.2458
"2016-05-22",305.4266
"2016-05-23",305.9129
"2016-05-24",305.9333
"2016-05-25",305.6276
"2016-05-26",305.2725
"2016-05-27",304.8943
"2016-05-28",304.7422
"2016-05-29",303.8736
"2016-05-30",303.3749
"2016-05-31",303.2109
"2016-06-01",303.1456
"2016-06-02",303.3733
"2016-06-03",304.1898
"2016-06-04",304.6537
"2016-06-05",304.3118
"2016-06-06",303.3915
"2016-06-07",303.2473
"2016-06-08",303.1638
"2016-06-09",303.256
"2016-06-10",303.2335
"2016-06-11",302.8365
"2016-06-12",302.2042
"2016-06-13",302.0662
"2016-06-14",302.0968
"2016-06-15",302.4507
"2016-06-16",302.4418
"2016-06-17",302.6134
"2016-06-18",303.1353
"2016-06-19",303.8891
"2016-06-20",304.2479
"2016-06-21",303.6864
"2016-06-22",302.8662
"2016-06-23",302.285
"2016-06-24",301.7194
"2016-06-25",301.7931
"2016-06-26",301.9702
"2016-06-27",301.9695
"2016-06-28",301.7426
"2016-06-29",301.8278
"2016-06-30",302.4432
"2016-07-01",302.6307
"2016-07-02",302.2231
"2016-07-03",301.9708
"2016-07-04",301.834
"2016-07-05",301.7475
"2016-07-06",301.7983
"2016-07-07",301.7443
"2016-07-08",301.6448
"2016-07-09",301.4017
"2016-07-10",301.2253
"2016-07-11",301.2126
"2016-07-12",301.5871
"2016-07-13",301.7303
"2016-07-14",301.8072
"2016-07-15",301.7087
"2016-07-16",301.8062
"2016-07-17",301.9913
"2016-07-18",301.9861
"2016-07-19",302.0786
"2016-07-20",302.037
"2016-07-21",302.0405
"2016-07-22",301.9398
"2016-07-23",301.6234
"2016-07-24",301.4995
"2016-07-25",301.6194
"2016-07-26",301.7273
"2016-07-27",301.923
"2016-07-28",302.2674
"2016-07-29",302.3231
"2016-07-30",302.1971
"2016-07-31",302.0497
"2016-08-01",301.986
"2016-08-02",301.8312
"2016-08-03",301.793
"2016-08-04",301.575
"2016-08-05",301.674
"2016-08-06",301.9108
"2016-08-07",302.1132
"2016-08-08",302.1627
"2016-08-09",302.1526
"2016-08-10",302.006
"2016-08-11",301.7509
"2016-08-12",301.4003
"2016-08-13",301.0161
"2016-08-14",300.8953
"2016-08-15",300.8687
"2016-08-16",301.0133
"2016-08-17",300.9712
"2016-08-18",300.79
"2016-08-19",300.6235
"2016-08-20",300.6615
"2016-08-21",300.6453
"2016-08-22",300.6735
"2016-08-23",300.7319
"2016-08-24",300.845
"2016-08-25",301.1182
"2016-08-26",301.0878
"2016-08-27",301.0945
"2016-08-28",301.1724
"2016-08-29",301.5722
"2016-08-30",301.5081
"2016-08-31",301.3506
"2016-09-01",301.5661
"2016-09-02",301.9202
"2016-09-03",302.0361
"2016-09-04",302.1052
"2016-09-05",301.5982
"2016-09-06",301.3186
"2016-09-07",301.3253
"2016-09-08",301.1978
"2016-09-09",301.013
"2016-09-10",300.7338
"2016-09-11",300.6972
"2016-09-12",300.9558
"2016-09-13",301.3532
"2016-09-14",301.675
"2016-09-15",302.014
"2016-09-16",302.2917
"2016-09-17",302.8882
"2016-09-18",303.1301
"2016-09-19",303.1345
"2016-09-20",302.8395
"2016-09-21",301.9966
"2016-09-22",301.0203
"2016-09-23",301.0186
"2016-09-24",300.8676
"2016-09-25",300.6607
"2016-09-26",300.8589
"2016-09-27",300.972
"2016-09-28",301.1848
"2016-09-29",301.7608
"2016-09-30",301.2341
"2016-10-01",300.6811
"2016-10-02",301.0694
"2016-10-03",300.7684
"2016-10-04",301.248
"2016-10-05",301.4052
"2016-10-06",301.0764
"2016-10-07",300.4877
"2016-10-08",300.3241
"2016-10-09",300.7831
"2016-10-10",301.4594
"2016-10-11",302.5632
"2016-10-12",303.3958
"2016-10-13",303.407
"2016-10-14",303.3517
"2016-10-15",302.8934
"2016-10-16",301.6298
"2016-10-17",301.2452
"2016-10-18",301.8877
"2016-10-19",302.8329
"2016-10-20",303.6025
"2016-10-21",303.452
"2016-10-22",302.8646
"2016-10-23",302.4592
"2016-10-24",302.1198
"2016-10-25",302.3337
"2016-10-26",302.7913
"2016-10-27",303.6024
"2016-10-28",303.6981
"2016-10-29",303.6882
"2016-10-30",303.5925
"2016-10-31",302.9892
"2016-11-01",302.0938
"2016-11-02",301.2398
"2016-11-03",301.033
"2016-11-04",300.772
"2016-11-05",300.7523
"2016-11-06",301.2065
"2016-11-07",301.6724
"2016-11-08",301.3575
"2016-11-09",301.3059
"2016-11-10",301.2417
"2016-11-11",301.2014
"2016-11-12",301.3089
"2016-11-13",301.4531
"2016-11-14",301.2926
"2016-11-15",300.1749
"2016-11-16",299.8348
"2016-11-17",299.144
"2016-11-18",298.4381
"2016-11-19",298.5975
"2016-11-20",298.7161
"2016-11-21",298.2246
"2016-11-22",297.8249
"2016-11-23",298.0149
"2016-11-24",298.6722
"2016-11-25",299.3484
"2016-11-26",300.0188
"2016-11-27",300.1222
"2016-11-28",299.7086
"2016-11-29",299.4828
"2016-11-30",299.5107
"2016-12-01",298.8596
"2016-12-02",298.6375
"2016-12-03",298.873
"2016-12-04",299.4011
"2016-12-05",299.8539
"2016-12-06",299.8617
"2016-12-07",300.009
"2016-12-08",299.6467
"2016-12-09",298.4276
"2016-12-10",298.6779
"2016-12-11",299.0173
"2016-12-12",299.5942
"2016-12-13",299.716
"2016-12-14",299.7758
"2016-12-15",299.574
"2016-12-16",298.7781
"2016-12-17",298.2513
"2016-12-18",298.2061
"2016-12-19",298.9776
"2016-12-20",299.3849
"2016-12-21",299.1033
"2016-12-22",298.359
"2016-12-23",296.9489
"2016-12-24",296.6519
"2016-12-25",297.8688
"2016-12-26",298.4114
"2016-12-27",298.1275
"2016-12-28",298.0562
"2016-12-29",297.4261
"2016-12-30",296.4794
"2016-12-31",295.8223
"2017-01-01",296.0134
"2017-01-02",297.4935
"2017-01-03",297.8733
"2017-01-04",298.2306
"2017-01-05",298.9055
"2017-01-06",299.0792
"2017-01-07",299.457
"2017-01-08",299.5066
"2017-01-09",299.5092
"2017-01-10",299.6497
"2017-01-11",298.9533
"2017-01-12",297.3301
"2017-01-13",295.9472
"2017-01-14",296.5082
"2017-01-15",297.1968
"2017-01-16",296.7337
"2017-01-17",297.0923
"2017-01-18",297.2243
"2017-01-19",297.3125
"2017-01-20",296.8148
"2017-01-21",296.084
"2017-01-22",295.4791
"2017-01-23",295.0937
"2017-01-24",295.0523
"2017-01-25",296.437
"2017-01-26",297.7406
"2017-01-27",298.5305
"2017-01-28",297.7469
"2017-01-29",296.3027
"2017-01-30",296.1615
"2017-01-31",296.4551
"2017-02-01",296.204
"2017-02-02",294.9268
"2017-02-03",294
"2017-02-04",293.2367
"2017-02-05",294.2648
"2017-02-06",294.1581
"2017-02-07",295.1293
"2017-02-08",296.615
"2017-02-09",296.6224
"2017-02-10",297.0109
"2017-02-11",298.0986
"2017-02-12",299.8041
"2017-02-13",300.1421
"2017-02-14",299.8142
"2017-02-15",299.7069
"2017-02-16",300.4702
"2017-02-17",300.4836
"2017-02-18",301.1623
"2017-02-19",301.0534
"2017-02-20",300.6703
"2017-02-21",299.7804
"2017-02-22",299.5568
"2017-02-23",300.6463
"2017-02-24",300.6516
"2017-02-25",300.51
"2017-02-26",300.4877
"2017-02-27",300.672
"2017-02-28",301.018
"2017-03-01",300.1033
"2017-03-02",300.3678
"2017-03-03",301.8753
"2017-03-04",302.3093
"2017-03-05",301.6352
"2017-03-06",301.4513
"2017-03-07",301.459
"2017-03-08",302.1068
"2017-03-09",301.7323
"2017-03-10",301.6422
"2017-03-11",302.1671
"2017-03-12",302.8148
"2017-03-13",302.3719
"2017-03-14",302.6345
"2017-03-15",302.6754
"2017-03-16",303.0388
"2017-03-17",303.8046
"2017-03-18",304.0528
"2017-03-19",304.4516
"2017-03-20",304.6376
"2017-03-21",303.9895
"2017-03-22",303.9197
"2017-03-23",303.3183
"2017-03-24",302.7699
"2017-03-25",302.0591
"2017-03-26",301.6286
"2017-03-27",301.8025
"2017-03-28",302.2486
"2017-03-29",302.6569
"2017-03-30",302.8872
"2017-03-31",302.4453
"2017-04-01",301.6857
"2017-04-02",301.9802
"2017-04-03",302.7576
"2017-04-04",303.278
"2017-04-05",303.48
"2017-04-06",302.5292
"2017-04-07",301.351
"2017-04-08",300.8656
"2017-04-09",297.6498
"2017-04-10",298.1213
"2017-04-11",300.7136
"2017-04-12",301.7781
"2017-04-13",300.6278
"2017-04-14",299.1612
"2017-04-15",298.8494
"2017-04-16",299.789
"2017-04-17",301.2134
"2017-04-18",302.1989
"2017-04-19",302.9486
"2017-04-20",302.9911
"2017-04-21",302.9832
"2017-04-22",303.4586
"2017-04-23",304.144
"2017-04-24",304.659
"2017-04-25",305.5986
"2017-04-26",305.7821
"2017-04-27",304.9461
"2017-04-28",304.7505
"2017-04-29",305.2855
"2017-04-30",305.3013
"2017-05-01",304.2148
"2017-05-02",302.9087
"2017-05-03",303.1617
"2017-05-04",302.837
"2017-05-05",302.9244
"2017-05-06",303.0591
"2017-05-07",302.9925
"2017-05-08",303.4089
"2017-05-09",303.5123
"2017-05-10",303.6556
"2017-05-11",304.5359
"2017-05-12",305.1452
"2017-05-13",305.4404
"2017-05-14",305.7022
"2017-05-15",305.9975
"2017-05-16",306.0237
"2017-05-17",306.1259
"2017-05-18",306.374
"2017-05-19",306.1706
"2017-05-20",305.509
"2017-05-21",304.6848
"2017-05-22",303.9357
"2017-05-23",303.8698
"2017-05-24",303.7957
"2017-05-25",303.7732
"2017-05-26",304.0013
"2017-05-27",303.6725
"2017-05-28",303.383
"2017-05-29",303.5233
"2017-05-30",303.2173
"2017-05-31",302.9672
"2017-06-01",303.1242
"2017-06-02",303.4936
"2017-06-03",303.6896
"2017-06-04",303.5562
"2017-06-05",303.7725
"2017-06-06",304.7134
"2017-06-07",305.5561
"2017-06-08",305.9252
"2017-06-09",306.4238
"2017-06-10",306.201
"2017-06-11",304.5725
"2017-06-12",303.056
"2017-06-13",303.4602
"2017-06-14",304.0439
"2017-06-15",305.2906
"2017-06-16",305.2517
"2017-06-17",304.6082
"2017-06-18",304.1779
"2017-06-19",304.123
"2017-06-20",304.1196
"2017-06-21",303.6861
"2017-06-22",303.5446
"2017-06-23",303.2054
"2017-06-24",302.8436
"2017-06-25",302.8521
"2017-06-26",303.0903
"2017-06-27",303.4999
"2017-06-28",303.4564
"2017-06-29",303.2668
"2017-06-30",302.4298
"2017-07-01",301.9178
"2017-07-02",301.8387
"2017-07-03",302.0965
"2017-07-04",302.0894
"2017-07-05",302.0991
"2017-07-06",302.407
"2017-07-07",302.3857
"2017-07-08",302.1864
"2017-07-09",302.2961
"2017-07-10",302.3914
"2017-07-11",302.2816
"2017-07-12",302.0448
"2017-07-13",301.8836
"2017-07-14",301.8937
"2017-07-15",301.9233
"2017-07-16",301.9567
"2017-07-17",301.9537
"2017-07-18",301.9572
"2017-07-19",302.1702
"2017-07-20",302.3233
"2017-07-21",302.3131
"2017-07-22",302.3074
"2017-07-23",302.2445
"2017-07-24",302.0195
"2017-07-25",301.8185
"2017-07-26",301.8937
"2017-07-27",302.1932
"2017-07-28",302.3744
"2017-07-29",302.7035
"2017-07-30",302.9473
"2017-07-31",302.7319
"2017-08-01",302.5499
"2017-08-02",302.3367
"2017-08-03",301.9836
"2017-08-04",301.6717
"2017-08-05",301.9637
"2017-08-06",302.141
"2017-08-07",302.2303
"2017-08-08",302.1436
"2017-08-09",302.7706
"2017-08-10",303.1556
"2017-08-11",303.0624
"2017-08-12",302.5868
"2017-08-13",301.8987
"2017-08-14",302.3051
"2017-08-15",302.5327
"2017-08-16",301.884
"2017-08-17",301.569
"2017-08-18",301.3691
"2017-08-19",301.3116
"2017-08-20",301.5078
"2017-08-21",301.8625
"2017-08-22",301.9663
"2017-08-23",301.9688
"2017-08-24",301.9861
"2017-08-25",301.9854
"2017-08-26",301.9146
"2017-08-27",301.8307
"2017-08-28",301.5943
"2017-08-29",301.6528
"2017-08-30",301.6734
"2017-08-31",301.724
"2017-09-01",301.7473
"2017-09-02",301.6415
"2017-09-03",301.5748
"2017-09-04",301.7535
"2017-09-05",301.7409
"2017-09-06",301.8414
"2017-09-07",301.9651
"2017-09-08",301.8458
"2017-09-09",301.6282
"2017-09-10",301.9789
"2017-09-11",302.052
"2017-09-12",302.068
"2017-09-13",302.077
"2017-09-14",302.0318
"2017-09-15",301.7231
"2017-09-16",301.4368
"2017-09-17",301.5974
"2017-09-18",302.0215
"2017-09-19",302.5671
"2017-09-20",303.0924
"2017-09-21",303.2218
"2017-09-22",303.1144
"2017-09-23",302.6237
"2017-09-24",302.0739
"2017-09-25",302.1851
"2017-09-26",302.225
