time_index,temperature_K
2014-07-08,302.1042
2014-07-09,302.3237
2014-07-10,302.3895
2014-07-11,301.9449
2014-07-12,301.6526
2014-07-13,301.588
2014-07-14,301.4114
2014-07-15,301.2292
2014-07-16,301.2029
2014-07-17,300.9921
2014-07-18,300.9707
2014-07-19,300.826
2014-07-20,300.7094
2014-07-21,300.9832
2014-07-22,300.9693
2014-07-23,300.8125
2014-07-24,301.2193
2014-07-25,301.2484
2014-07-26,300.9255
2014-07-27,300.4557
2014-07-28,300.3282
2014-07-29,300.8759
2014-07-30,301.0031
2014-07-31,301.0344
2014-08-01,300.9165
2014-08-02,300.8602
2014-08-03,300.8101
2014-08-04,300.9762
2014-08-05,301.0283
2014-08-06,301.1708
2014-08-07,301.161
2014-08-08,301.2181
2014-08-09,301.2224
2014-08-10,301.2809
2014-08-11,301.2802
2014-08-12,301.3124
2014-08-13,301.4191
2014-08-14,301.176
2014-08-15,301.2766
2014-08-16,300.4978
2014-08-17,301.4119
2014-08-18,301.6985
2014-08-19,301.4789
2014-08-20,301.1906
2014-08-21,301.6003
2014-08-22,301.7627
2014-08-23,301.584
2014-08-24,301.3548
2014-08-25,301.3569
2014-08-26,301.5852
2014-08-27,301.2516
2014-08-28,300.4322
2014-08-29,299.6276
2014-08-30,300.2899
2014-08-31,300.7801
2014-09-01,300.9871
2014-09-02,300.1281
2014-09-03,300.6414
2014-09-04,301.292
2014-09-05,301.1142
2014-09-06,301.1453
2014-09-07,301.2007
2014-09-08,301.4221
2014-09-09,301.3224
2014-09-10,301.1443
2014-09-11,301.072
2014-09-12,301.2736
2014-09-13,301.2466
2014-09-14,301.2203
2014-09-15,301.5231
2014-09-16,301.5821
2014-09-17,301.8633
2014-09-18,302.4308
2014-09-19,301.9644
2014-09-20,303.6755
2014-09-21,304.1304
2014-09-22,304.4259
2014-09-23,303.7636
2014-09-24,303.0785
2014-09-25,301.9726
2014-09-26,300.9642
2014-09-27,300.7128
2014-09-28,300.6937
2014-09-29,300.6107
2014-09-30,300.9008
2014-10-01,300.5512
2014-10-02,301.0115
2014-10-03,301.1846
2014-10-04,301.2659
2014-10-05,301.7768
2014-10-06,302.6714
2014-10-07,302.9849
2014-10-08,302.6893
2014-10-09,302.1073
2014-10-10,301.6085
2014-10-11,300.9401
2014-10-12,301.4788
2014-10-13,302.0874
2014-10-14,302.5015
2014-10-15,302.1914
2014-10-16,302.5873
2014-10-17,303.1519
2014-10-18,303.5826
2014-10-19,303.7328
2014-10-20,303.9913
2014-10-21,304.2951
2014-10-22,304.0409
2014-10-23,304.0002
2014-10-24,304.0166
2014-10-25,304.1706
2014-10-26,303.177
2014-10-27,302.5078
2014-10-28,301.9796
2014-10-29,301.6632
2014-10-30,301.5731
2014-10-31,301.5972
2014-11-01,301.9533
2014-11-02,301.7837
2014-11-03,301.5716
2014-11-04,301.6798
2014-11-05,301.7296
2014-11-06,301.9678
2014-11-07,301.9859
2014-11-08,302.0101
2014-11-09,302.3924
2014-11-10,302.2834
2014-11-11,301.8403
2014-11-12,301.847
2014-11-13,301.6612
2014-11-14,301.126
2014-11-15,300.5489
2014-11-16,301.1858
2014-11-17,301.6169
2014-11-18,301.4335
2014-11-19,301.3816
2014-11-20,301.4167
2014-11-21,301.5521
2014-11-22,302.2259
2014-11-23,302.0891
2014-11-24,302.0125
2014-11-25,301.1015
2014-11-26,300.2089
2014-11-27,300.756
2014-11-28,301.109
2014-11-29,301.1927
2014-11-30,301.4681
2014-12-01,300.3396
2014-12-02,298.1815
2014-12-03,296.194
2014-12-04,297.0303
2014-12-05,297.9995
2014-12-06,298.5898
2014-12-07,298.6508
2014-12-08,298.1912
2014-12-09,297.4865
2014-12-10,296.2318
2014-12-11,296.9262
2014-12-12,298.1381
2014-12-13,298.9181
2014-12-14,299.1534
2014-12-15,298.4053
2014-12-16,297.5316
2014-12-17,298.2432
2014-12-18,298.8718
2014-12-19,299.2802
2014-12-20,299.4556
2014-12-21,299.1343
2014-12-22,298.5836
2014-12-23,298.4019
2014-12-24,298.7442
2014-12-25,299.2324
2014-12-26,299.6056
2014-12-27,299.5839
2014-12-28,299.2256
2014-12-29,299.1998
2014-12-30,297.4091
2014-12-31,296.7897
2015-01-01,297.4399
2015-01-02,297.4967
2015-01-03,297.0857
2015-01-04,296.6913
2015-01-05,297.439
2015-01-06,297.0901
2015-01-07,296.4734
2015-01-08,296.9198
2015-01-09,297.4973
2015-01-10,298.0575
2015-01-11,297.6812
2015-01-12,297.0898
2015-01-13,297.2676
2015-01-14,297.0443
2015-01-15,296.8784
2015-01-16,297.5903
2015-01-17,298.5048
2015-01-18,298.8694
2015-01-19,299.2271
2015-01-20,299.0604
2015-01-21,298.9797
2015-01-22,298.3481
2015-01-23,298.4291
2015-01-24,298.8367
2015-01-25,299.194
2015-01-26,299.0852
2015-01-27,299.4045
2015-01-28,299.5087
2015-01-29,299.3792
2015-01-30,299.5168
2015-01-31,299.7328
2015-02-01,300.5148
2015-02-02,300.3175
2015-02-03,299.8599
2015-02-04,299.9583
2015-02-05,299.9136
2015-02-06,299.7436
2015-02-07,299.5698
2015-02-08,299.016
2015-02-09,298.4599
2015-02-10,297.2306
2015-02-11,296.78
2015-02-12,296.6647
2015-02-13,296.7498
2015-02-14,298.0258
2015-02-15,299.4207
2015-02-16,299.9052
2015-02-17,299.7669
2015-02-18,300.2512
2015-02-19,300.4784
2015-02-20,300.4341
2015-02-21,299.035
2015-02-22,298.7524
2015-02-23,299.8173
2015-02-24,300.805
2015-02-25,301.4887
2015-02-26,301.4397
2015-02-27,300.6334
2015-02-28,298.4759
2015-03-01,297.1187
2015-03-02,297.4274
2015-03-03,297.8547
2015-03-04,298.2478
2015-03-05,299.492
2015-03-06,300.7746
2015-03-07,301.291
2015-03-08,300.7754
2015-03-09,301.7908
2015-03-10,302.6837
2015-03-11,302.755
2015-03-12,302.5101
2015-03-13,302.1007
2015-03-14,301.5943
2015-03-15,300.8521
2015-03-16,299.8533
2015-03-17,300.082
2015-03-18,300.3867
2015-03-19,301.21
2015-03-20,302.734
2015-03-21,303.9263
2015-03-22,304.0892
2015-03-23,303.3341
2015-03-24,302.8648
2015-03-25,303.5331
2015-03-26,303.0558
2015-03-27,302.4833
2015-03-28,301.4728
2015-03-29,300.8327
2015-03-30,301.5165
2015-03-31,302.3143
2015-04-01,302.3776
2015-04-02,301.953
2015-04-03,301.5164
2015-04-04,301.0024
2015-04-05,300.3943
2015-04-06,301.3211
2015-04-07,302.4409
2015-04-08,303.5665
2015-04-09,304.2805
2015-04-10,303.785
2015-04-11,303.554
2015-04-12,303.8472
2015-04-13,303.2993
2015-04-14,302.7411
2015-04-15,303.5243
2015-04-16,303.8614
2015-04-17,303.4719
2015-04-18,302.1931
2015-04-19,302.5235
2015-04-20,302.8322
2015-04-21,303.1362
2015-04-22,304.0611
2015-04-23,304.5015
2015-04-24,304.3461
2015-04-25,303.8163
2015-04-26,304.0592
2015-04-27,304.9261
2015-04-28,305.5677
2015-04-29,305.0611
2015-04-30,304.3285
2015-05-01,303.0337
2015-05-02,302.8817
2015-05-03,303.1497
2015-05-04,303.6166
2015-05-05,303.7646
2015-05-06,303.3597
2015-05-07,303.2886
2015-05-08,303.9079
2015-05-09,304.1502
2015-05-10,303.9757
2015-05-11,303.5102
2015-05-12,303.892
2015-05-13,304.8878
2015-05-14,305.732
2015-05-15,305.3503
2015-05-16,304.3563
2015-05-17,303.6817
2015-05-18,304.4315
2015-05-19,305.5985
2015-05-20,306.8194
2015-05-21,305.9667
2015-05-22,304.4025
2015-05-23,303.7276
2015-05-24,303.4743
2015-05-25,302.8436
2015-05-26,302.8484
2015-05-27,302.9331
2015-05-28,303.2939
2015-05-29,303.2141
2015-05-30,303.3833
2015-05-31,303.1521
2015-06-01,303.1724
2015-06-02,303.5866
2015-06-03,303.9381
2015-06-04,304.0137
2015-06-05,303.7243
2015-06-06,302.9631
2015-06-07,302.6162
2015-06-08,302.7769
2015-06-09,303.4596
2015-06-10,303.0668
2015-06-11,303.0376
2015-06-12,304.5716
2015-06-13,303.6269
2015-06-14,303.8898
2015-06-15,304.7077
2015-06-16,304.9856
2015-06-17,304.63
2015-06-18,304.3632
2015-06-19,304.6421
2015-06-20,304.2974
2015-06-21,304.7688
2015-06-22,304.5305
2015-06-23,304.0877
2015-06-24,304.1648
2015-06-25,304.1859
2015-06-26,304.0316
2015-06-27,304.6915
2015-06-28,304.4897
2015-06-29,304.1429
2015-06-30,304.2615
2015-07-01,304.8244
2015-07-02,304.7187
2015-07-03,304.6124
2015-07-04,304.3197
2015-07-05,303.9422
2015-07-06,303.4785
2015-07-07,303.1184
2015-07-08,302.69
2015-07-09,302.5752
2015-07-10,302.5006
2015-07-11,301.4281
2015-07-12,301.515
2015-07-13,301.8921
2015-07-14,301.7951
2015-07-15,302.0383
2015-07-16,302.0287
2015-07-17,301.8566
2015-07-18,301.9928
2015-07-19,302.1505
2015-07-20,302.1902
2015-07-21,302.2722
2015-07-22,302.3144
2015-07-23,302.2088
2015-07-24,301.9648
2015-07-25,301.9956
2015-07-26,301.7195
2015-07-27,301.5101
2015-07-28,301.7677
2015-07-29,301.8496
2015-07-30,301.9744
2015-07-31,301.7552
2015-08-01,301.0287
2015-08-02,301.3027
2015-08-03,301.5233
2015-08-04,301.987
2015-08-05,301.7895
2015-08-06,301.6821
2015-08-07,301.5693
2015-08-08,301.7943
2015-08-09,302.0052
2015-08-10,302.0063
2015-08-11,301.9499
2015-08-12,301.8419
2015-08-13,301.9388
2015-08-14,302.0959
2015-08-15,302.0978
2015-08-16,302.2648
2015-08-17,301.9503
2015-08-18,302.0228
2015-08-19,302.2532
2015-08-20,302.183
2015-08-21,302.1487
2015-08-22,301.9012
2015-08-23,301.9287
2015-08-24,301.7984
2015-08-25,301.6774
2015-08-26,301.8279
2015-08-27,301.9127
2015-08-28,302.1299
2015-08-29,301.9752
2015-08-30,302.0134
2015-08-31,301.9973
2015-09-01,302.3757
2015-09-02,302.5753
2015-09-03,302.8586
2015-09-04,302.9203
2015-09-05,302.9467
2015-09-06,302.6286
2015-09-07,302.7243
2015-09-08,302.0892
2015-09-09,301.7732
2015-09-10,302.005
2015-09-11,302.3986
2015-09-12,302.4567
2015-09-13,302.4469
2015-09-14,302.4372
2015-09-15,302.1877
2015-09-16,301.3531
2015-09-17,301.7104
2015-09-18,301.1454
2015-09-19,300.6978
2015-09-20,301.6958
2015-09-21,302.317
2015-09-22,302.0993
2015-09-23,301.8996
2015-09-24,301.8409
2015-09-25,301.9488
2015-09-26,302.2792
2015-09-27,302.2772
2015-09-28,302.085
2015-09-29,302.2761
2015-09-30,302.6266
2015-10-01,303.5623
2015-10-02,304.5745
2015-10-03,304.6604
2015-10-04,304.0043
2015-10-05,303.5491
2015-10-06,303.1914
2015-10-07,303.9387
2015-10-08,304.8872
2015-10-09,304.4491
2015-10-10,304.1338
2015-10-11,304.4117
2015-10-12,304.6149
2015-10-13,304.5065
2015-10-14,304.3813
2015-10-15,304.3453
2015-10-16,303.7808
2015-10-17,303.3033
2015-10-18,303.5699
2015-10-19,303.63
2015-10-20,303.5707
2015-10-21,303.1172
2015-10-22,302.7343
2015-10-23,302.5659
2015-10-24,302.8067
2015-10-25,302.9509
2015-10-26,302.953
2015-10-27,302.7769
2015-10-28,302.7435
2015-10-29,302.9372
2015-10-30,303.0287
2015-10-31,302.9361
2015-11-01,302.9771
2015-11-02,302.3703
2015-11-03,303.1915
2015-11-04,304.1797
2015-11-05,304.1616
2015-11-06,303.3408
2015-11-07,302.5141
2015-11-08,302.2398
2015-11-09,302.9861
2015-11-10,302.7751
2015-11-11,303.3647
2015-11-12,303.7913
2015-11-13,303.7671
2015-11-14,303.1362
2015-11-15,302.8118
2015-11-16,302.6922
2015-11-17,302.6475
2015-11-18,302.8586
2015-11-19,302.9069
2015-11-20,302.8117
2015-11-21,301.8071
2015-11-22,300.7491
2015-11-23,301.1852
2015-11-24,301.9193
2015-11-25,302.0978
2015-11-26,302.2736
2015-11-27,302.1629
2015-11-28,302.1175
2015-11-29,301.58
2015-11-30,301.4074
2015-12-01,301.1735
2015-12-02,301.2955
2015-12-03,301.6101
2015-12-04,301.6651
2015-12-05,301.6178
2015-12-06,301.3446
2015-12-07,300.9981
2015-12-08,300.7874
2015-12-09,300.2609
2015-12-10,300.5889
2015-12-11,301.209
2015-12-12,301.2871
2015-12-13,301.1884
2015-12-14,301.0972
2015-12-15,300.5691
2015-12-16,300.0292
2015-12-17,300.1068
2015-12-18,300.3381
2015-12-19,300.0902
2015-12-20,300.1014
2015-12-21,300.6839
2015-12-22,301.1032
2015-12-23,300.8412
2015-12-24,300.4969
2015-12-25,300.4373
2015-12-26,300.0902
2015-12-27,299.512
2015-12-28,299.4384
2015-12-29,299.538
2015-12-30,299.2053
2015-12-31,299.0052
2016-01-01,298.4336
2016-01-02,298.6397
2016-01-03,298.7878
2016-01-04,299.272
2016-01-05,299.8874
2016-01-06,300.4453
2016-01-07,299.7892
2016-01-08,298.6689
2016-01-09,298.1227
2016-01-10,297.3534
2016-01-11,297.6917
2016-01-12,298.44
2016-01-13,298.5116
2016-01-14,298.2535
2016-01-15,298.5454
2016-01-16,299.7177
2016-01-17,300.2098
2016-01-18,300.3578
2016-01-19,300.2505
2016-01-20,299.925
2016-01-21,299.4051
2016-01-22,299.4867
2016-01-23,299.6682
2016-01-24,299.5644
2016-01-25,297.715
2016-01-26,297.7311
2016-01-27,297.9545
2016-01-28,297.6106
2016-01-29,296.6814
2016-01-30,297.0418
2016-01-31,297.178
2016-02-01,297.8075
2016-02-02,298.2903
2016-02-03,298.6517
2016-02-04,297.9385
2016-02-05,298.2411
2016-02-06,298.4233
2016-02-07,298.61
2016-02-08,299.0719
2016-02-09,298.3272
2016-02-10,296.2606
2016-02-11,297.4711
2016-02-12,298.1021
2016-02-13,298.9062
2016-02-14,298.9985
2016-02-15,298.6221
2016-02-16,298.8416
2016-02-17,299.5311
2016-02-18,299.7631
2016-02-19,300.0751
2016-02-20,299.3698
2016-02-21,299.0464
2016-02-22,300.3096
2016-02-23,300.0595
2016-02-24,299.2617
2016-02-25,298.7612
2016-02-26,300.39
2016-02-27,300.7079
2016-02-28,299.1367
2016-02-29,298.3939
2016-03-01,297.683
2016-03-02,298.606
2016-03-03,299.2536
2016-03-04,299.2313
2016-03-05,299.3235
2016-03-06,298.1779
2016-03-07,298.562
2016-03-08,299.7439
2016-03-09,301.1058
2016-03-10,301.9622
2016-03-11,302.3571
2016-03-12,302.6505
2016-03-13,302.9643
2016-03-14,301.4919
2016-03-15,300.4666
2016-03-16,299.7059
2016-03-17,299.1915
2016-03-18,299.3285
2016-03-19,300.1822
2016-03-20,301.5832
2016-03-21,302.3982
2016-03-22,303.4143
2016-03-23,304.5844
2016-03-24,304.7618
2016-03-25,304.6519
2016-03-26,303.9337
2016-03-27,303.6592
2016-03-28,304.0448
2016-03-29,303.2319
2016-03-30,302.3519
2016-03-31,303.0034
2016-04-01,303.6036
2016-04-02,304.4651
2016-04-03,304.9563
2016-04-04,304.349
2016-04-05,303.05
2016-04-06,302.1303
2016-04-07,301.1905
2016-04-08,302.1604
2016-04-09,303.7528
2016-04-10,304.0081
2016-04-11,303.6393
2016-04-12,303.5861
2016-04-13,304.1293
2016-04-14,305.5121
2016-04-15,305.6299
2016-04-16,304.9542
2016-04-17,304.6284
2016-04-18,304.6344
2016-04-19,304.347
2016-04-20,304.3437
2016-04-21,304.3414
2016-04-22,304.9782
2016-04-23,305.0292
2016-04-24,305.0763
2016-04-25,304.697
2016-04-26,304.8345
2016-04-27,304.5345
2016-04-28,303.1275
2016-04-29,302.7203
2016-04-30,302.9465
2016-05-01,303.1214
2016-05-02,303.3914
2016-05-03,302.4095
2016-05-04,302.4175
2016-05-05,302.5199
2016-05-06,302.8872
2016-05-07,302.9319
2016-05-08,303.151
2016-05-09,302.7724
2016-05-10,302.7207
2016-05-11,302.8528
2016-05-12,303.0042
2016-05-13,303.6042
2016-05-14,304.3038
2016-05-15,304.7021
2016-05-16,305.1254
2016-05-17,305.2738
2016-05-18,305.0556
2016-05-19,304.8821
2016-05-20,305.1904
2016-05-21,305.4618
2016-05-22,304.8472
2016-05-23,303.7894
2016-05-24,303.4903
2016-05-25,303.8521
2016-05-26,305.0741
2016-05-27,306.5819
2016-05-28,307.659
2016-05-29,306.0745
2016-05-30,303.7762
2016-05-31,303.58
2016-06-01,303.3474
2016-06-02,303.1053
2016-06-03,303.511
2016-06-04,304.2732
2016-06-05,304.3733
2016-06-06,304.4161
2016-06-07,304.4449
2016-06-08,304.6015
2016-06-09,303.7171
2016-06-10,302.985
2016-06-11,302.6045
2016-06-12,302.8997
2016-06-13,303.3784
2016-06-14,303.0578
2016-06-15,303.2187
2016-06-16,304.1877
2016-06-17,303.9028
2016-06-18,303.9502
2016-06-19,304.2516
2016-06-20,304.3788
2016-06-21,303.9316
2016-06-22,303.9145
2016-06-23,303.7914
2016-06-24,303.5066
2016-06-25,302.9797
2016-06-26,302.6206
2016-06-27,303.1035
2016-06-28,303.5016
2016-06-29,303.4095
2016-06-30,303.3459
2016-07-01,304.1961
2016-07-02,303.9457
2016-07-03,303.7072
2016-07-04,303.3336
2016-07-05,303.4655
2016-07-06,303.3585
2016-07-07,302.81
2016-07-08,302.6205
2016-07-09,302.2965
2016-07-10,301.7695
2016-07-11,301.7234
2016-07-12,301.6889
2016-07-13,301.9827
2016-07-14,301.6456
2016-07-15,301.1804
2016-07-16,301.3481
2016-07-17,301.4153
2016-07-18,301.5049
2016-07-19,301.6095
2016-07-20,301.7339
2016-07-21,301.4544
2016-07-22,301.2477
2016-07-23,301.0213
2016-07-24,301.238
2016-07-25,301.3614
2016-07-26,301.3913
2016-07-27,301.3512
2016-07-28,301.4571
2016-07-29,301.3899
2016-07-30,301.2951
2016-07-31,301.0398
2016-08-01,300.8729
2016-08-02,301.0717
2016-08-03,301.3338
2016-08-04,301.3479
2016-08-05,301.1756
2016-08-06,301.2653
2016-08-07,300.9503
2016-08-08,300.9729
2016-08-09,300.9786
2016-08-10,300.6879
2016-08-11,301.0641
2016-08-12,301.1139
2016-08-13,301.2118
2016-08-14,300.8731
2016-08-15,301.534
2016-08-16,301.5362
2016-08-17,301.5078
2016-08-18,301.5286
2016-08-19,301.5905
2016-08-20,301.5316
2016-08-21,301.3746
2016-08-22,301.5888
2016-08-23,301.5367
2016-08-24,301.265
2016-08-25,301.4494
2016-08-26,301.4259
2016-08-27,301.5551
2016-08-28,301.5055
2016-08-29,301.2959
2016-08-30,301.2156
2016-08-31,301.262
2016-09-01,301.3722
2016-09-02,301.4919
2016-09-03,301.3904
2016-09-04,301.2921
2016-09-05,301.4236
2016-09-06,301.5775
2016-09-07,301.5666
2016-09-08,301.4791
2016-09-09,301.5468
2016-09-10,301.5385
2016-09-11,301.3823
2016-09-12,301.5256
2016-09-13,300.5894
2016-09-14,299.6746
2016-09-15,298.843
2016-09-16,299.5454
2016-09-17,300.9447
2016-09-18,301.4524
2016-09-19,301.3769
2016-09-20,301.25
2016-09-21,300.217
2016-09-22,300.212
2016-09-23,300.3308
2016-09-24,300.1551
2016-09-25,299.9448
2016-09-26,300.1529
2016-09-27,300.1949
2016-09-28,300.4353
2016-09-29,300.4386
2016-09-30,300.3424
2016-10-01,300.5897
2016-10-02,300.52
2016-10-03,300.5811
2016-10-04,301.0375
2016-10-05,302.6917
2016-10-06,303.7565
2016-10-07,303.7775
2016-10-08,302.8506
2016-10-09,302.6002
2016-10-10,302.2884
2016-10-11,302.4897
2016-10-12,302.2748
2016-10-13,301.3739
2016-10-14,301.1744
2016-10-15,301.552
2016-10-16,301.7979
2016-10-17,302.6571
2016-10-18,303.4586
2016-10-19,303.3125
2016-10-20,303.4523
2016-10-21,303.1614
2016-10-22,302.7197
2016-10-23,302.4914
2016-10-24,301.4655
2016-10-25,300.1719
2016-10-26,300.4071
2016-10-27,300.9667
2016-10-28,302.1987
2016-10-29,303.1669
2016-10-30,303.4823
2016-10-31,303.177
2016-11-01,302.5592
2016-11-02,302.2766
2016-11-03,302.3401
2016-11-04,302.4178
2016-11-05,302.1011
2016-11-06,301.6759
2016-11-07,301.3353
2016-11-08,301.4231
2016-11-09,301.9028
2016-11-10,302.0989
2016-11-11,302.6937
2016-11-12,302.7027
2016-11-13,302.5407
2016-11-14,301.9238
2016-11-15,301.4818
2016-11-16,301.3532
2016-11-17,301.0798
2016-11-18,301.1021
2016-11-19,301.5959
2016-11-20,302.0438
2016-11-21,302.417
2016-11-22,301.7227
2016-11-23,301.3627
2016-11-24,300.5515
2016-11-25,300.1411
2016-11-26,299.7394
2016-11-27,299.7826
2016-11-28,300.2917
2016-11-29,300.334
2016-11-30,300.4632
2016-12-01,300.5335
2016-12-02,301.5827
2016-12-03,301.4437
2016-12-04,301.2911
2016-12-05,300.422
2016-12-06,300.9949
2016-12-07,301.1075
2016-12-08,301.4838
2016-12-09,299.9745
2016-12-10,299.4216
2016-12-11,297.0698
2016-12-12,296.5849
2016-12-13,296.9653
2016-12-14,298.4648
2016-12-15,299.743
2016-12-16,299.8377
2016-12-17,299.7368
2016-12-18,299.2282
2016-12-19,299.0377
2016-12-20,299.1049
2016-12-21,299.6609
2016-12-22,300.1147
2016-12-23,299.6567
2016-12-24,298.2759
2016-12-25,297.3415
2016-12-26,297.028
2016-12-27,297.6683
2016-12-28,298.4106
2016-12-29,298.8387
2016-12-30,298.8495
2016-12-31,298.8362
2017-01-01,298.4255
2017-01-02,298.0115
2017-01-03,297.8854
2017-01-04,297.4557
2017-01-05,297.9107
2017-01-06,298.4455
2017-01-07,298.8781
2017-01-08,298.6886
2017-01-09,297.4346
2017-01-10,298.122
2017-01-11,299.0327
2017-01-12,299.2534
2017-01-13,299.4044
2017-01-14,299.3958
2017-01-15,299.1673
2017-01-16,299.0946
2017-01-17,299.1153
2017-01-18,299.2226
2017-01-19,299.33
2017-01-20,299.3014
2017-01-21,299.0237
2017-01-22,298.8536
2017-01-23,298.8865
2017-01-24,299.2076
2017-01-25,299.0581
2017-01-26,299.1483
2017-01-27,299.7041
2017-01-28,299.9463
2017-01-29,299.8432
2017-01-30,300.2001
2017-01-31,300.8314
2017-02-01,301.4104
2017-02-02,301.2865
2017-02-03,301.052
2017-02-04,300.7814
2017-02-05,300.5257
2017-02-06,300.5211
2017-02-07,300.5167
2017-02-08,299.9853
2017-02-09,298.8632
2017-02-10,298.8114
2017-02-11,298.7259
2017-02-12,299.1215
2017-02-13,299.794
2017-02-14,300.7249
2017-02-15,300.6772
2017-02-16,300.5454
2017-02-17,301.0951
2017-02-18,301.1083
2017-02-19,299.5256
2017-02-20,298.8829
2017-02-21,297.8306
2017-02-22,298.4351
2017-02-23,299.091
2017-02-24,298.0692
2017-02-25,298.4077
2017-02-26,299.8299
2017-02-27,300.7361
2017-02-28,301.5931
2017-03-01,302.1549
2017-03-02,300.7269
2017-03-03,299.5732
2017-03-04,298.6618
2017-03-05,299.4735
2017-03-06,300.5404
2017-03-07,301.5928
2017-03-08,302.5854
2017-03-09,302.8468
2017-03-10,302.2352
2017-03-11,300.8708
2017-03-12,299.1696
2017-03-13,299.6136
2017-03-14,301.5167
2017-03-15,301.7144
2017-03-16,300.6184
2017-03-17,299.0222
2017-03-18,298.7445
2017-03-19,299.9962
2017-03-20,300.8531
2017-03-21,300.0867
2017-03-22,300.8471
2017-03-23,302.2784
2017-03-24,302.3324
2017-03-25,301.7357
2017-03-26,302.0232
2017-03-27,301.9908
2017-03-28,302.0348
2017-03-29,302.8255
2017-03-30,303.5494
2017-03-31,304.8876
2017-04-01,305.6441
2017-04-02,304.0125
2017-04-03,302.9804
2017-04-04,303.793
2017-04-05,304.9937
2017-04-06,305.2621
2017-04-07,304.9051
2017-04-08,303.2763
2017-04-09,302.2355
2017-04-10,302.5145
2017-04-11,302.6602
2017-04-12,302.8419
2017-04-13,302.2191
2017-04-14,301.0483
2017-04-15,301.7845
2017-04-16,303.0891
2017-04-17,304.0256
2017-04-18,305.103
2017-04-19,304.375
2017-04-20,303.9622
2017-04-21,303.5583
2017-04-22,303.2454
2017-04-23,303.2602
2017-04-24,303.2892
2017-04-25,303.1731
2017-04-26,303.3113
2017-04-27,304.1233
2017-04-28,304.0018
2017-04-29,302.4344
2017-04-30,302.1928
2017-05-01,302.8452
2017-05-02,303.4943
2017-05-03,304.0732
2017-05-04,304.1329
2017-05-05,303.5503
2017-05-06,303.2186
2017-05-07,303.4178
2017-05-08,303.3397
2017-05-09,303.4916
2017-05-10,304.6879
2017-05-11,305.8991
2017-05-12,306.4618
2017-05-13,307.1409
2017-05-14,307.5253
2017-05-15,307.1896
2017-05-16,307.0786
2017-05-17,306.7177
2017-05-18,305.4763
2017-05-19,304.4453
2017-05-20,303.9662
2017-05-21,304.8279
2017-05-22,304.9882
2017-05-23,304.1321
2017-05-24,303.3728
2017-05-25,303.9
2017-05-26,304.3655
2017-05-27,303.9041
2017-05-28,303.3897
2017-05-29,303.0809
2017-05-30,303.2863
2017-05-31,302.9016
2017-06-01,303.2983
2017-06-02,303.3519
2017-06-03,303.8746
2017-06-04,303.574
2017-06-05,303.8604
2017-06-06,304.0369
2017-06-07,303.939
2017-06-08,303.7932
2017-06-09,303.9925
2017-06-10,304.2425
2017-06-11,303.806
2017-06-12,303.7362
2017-06-13,304.0825
2017-06-14,303.7431
2017-06-15,304.1383
2017-06-16,303.5739
2017-06-17,302.5667
2017-06-18,303.0794
2017-06-19,303.3114
2017-06-20,304.0864
2017-06-21,303.5697
2017-06-22,304.0331
2017-06-23,303.9889
2017-06-24,303.6688
2017-06-25,303.807
2017-06-26,303.9188
2017-06-27,302.8755
2017-06-28,302.7217
2017-06-29,302.6014
2017-06-30,302.4731
2017-07-01,303.5098
2017-07-02,303.1001
2017-07-03,302.7171
2017-07-04,302.5214
2017-07-05,302.5385
2017-07-06,302.3022
2017-07-07,301.8474
2017-07-08,301.6445
2017-07-09,301.5672
2017-07-10,301.6376
2017-07-11,301.6364
2017-07-12,301.5627
2017-07-13,301.3624
2017-07-14,301.1208
2017-07-15,301.0666
2017-07-16,300.8563
2017-07-17,300.9451
2017-07-18,300.9593
2017-07-19,301.3102
2017-07-20,301.4579
2017-07-21,301.448
2017-07-22,301.4728
2017-07-23,301.453
2017-07-24,301.4986
2017-07-25,301.5719
2017-07-26,301.3697
2017-07-27,301.5319
2017-07-28,301.6339
2017-07-29,301.516
2017-07-30,301.5641
2017-07-31,301.3603
2017-08-01,301.2139
2017-08-02,301.5076
2017-08-03,301.4162
2017-08-04,301.427
2017-08-05,301.3018
2017-08-06,301.4252
2017-08-07,301.5537
2017-08-08,301.5715
2017-08-09,301.2165
2017-08-10,301.6117
2017-08-11,301.5312
2017-08-12,301.3891
2017-08-13,301.6136
2017-08-14,301.5715
2017-08-15,301.4689
2017-08-16,301.4067
2017-08-17,301.2433
2017-08-18,301.4949
2017-08-19,301.3821
2017-08-20,301.5431
2017-08-21,301.797
2017-08-22,301.6538
2017-08-23,301.4633
2017-08-24,301.6605
2017-08-25,301.6723
2017-08-26,301.3841
2017-08-27,301.2175
2017-08-28,301.2917
2017-08-29,301.4673
2017-08-30,301.5648
2017-08-31,301.853
2017-09-01,302.0342
2017-09-02,302.1207
2017-09-03,302.2595
2017-09-04,302.2906
2017-09-05,302.2718
2017-09-06,301.9529
2017-09-07,302.0562
2017-09-08,302.1128
2017-09-09,302.0915
2017-09-10,302.2118
2017-09-11,302.2015
2017-09-12,302.4122
2017-09-13,302.6057
2017-09-14,302.7944
2017-09-15,303.5196
2017-09-16,303.6469
2017-09-17,303.7692
2017-09-18,304.1754
2017-09-19,303.6814
2017-09-20,302.6969
2017-09-21,302.2981
2017-09-22,301.7831
2017-09-23,301.6794
